imageId,distance(km),imageFraction
C0965115,84026371,0.07919
C0965121,84021548,0.0792
C0965127,84016725,0.0792
C0965133,84011902,0.07921
C0965140,84006275,0.07921
C0965147,84000648,0.07922
C0965153,83995825,0.07922
C0965159,83991001,0.07923
C0965205,83986178,0.07923
C0965211,83981355,0.07924
C0965218,83975728,0.07924
C0965225,83970101,0.07925
C0965231,83965278,0.07925
C0965237,83960455,0.07925
C0965243,83955632,0.07926
C0965249,83950809,0.07926
C0965256,83945182,0.07927
C0965303,83939555,0.07927
C0965309,83934732,0.07928
C0965315,83929909,0.07928
C0965321,83925086,0.07929
C0965331,83917047,0.0793
C0965338,83911421,0.0793
C0965851,83659817,0.07954
C0965857,83654994,0.07954
C0965904,83649367,0.07955
C0965911,83643740,0.07955
C0965918,83638113,0.01064
C0966319,83444386,0.07974
C0966325,83439563,0.07975
C0966332,83433936,0.07975
C0966339,83428309,0.07976
C0966346,83422682,0.01067
C0966747,83228956,0.07995
C0966753,83224133,0.07996
C0966800,83218506,0.07996
C0966807,83212879,0.07997
C0966814,83207252,0.0107
C0967215,83013526,0.08016
C0967221,83008703,0.08016
C0967228,83003076,0.08017
C0967235,82997449,0.08017
C0967242,82991822,0.01072
C0968539,82367251,0.08079
C0968545,82362428,0.08079
C0968551,82357605,0.0808
C0968558,82351978,0.0808
C0968605,82346351,0.08081
C0969005,82153427,0.081
C0969011,82148604,0.081
C0969017,82143781,0.08101
C0969024,82138154,0.08101
C0969031,82132527,0.08102
C0969435,81936387,0.08121
C0969441,81931564,0.08122
C0969448,81925937,0.08122
C0969455,81920310,0.08123
C0969502,81914683,0.01086
C0969903,81720954,0.08143
C0969909,81716131,0.08143
C0969916,81710504,0.08144
C0969923,81704877,0.08144
C0969930,81699250,0.01089
C0970331,81505519,0.08164
C0970337,81500696,0.08165
C0970344,81495069,0.08165
C0970351,81489442,0.08166
C0970358,81483815,0.01092
C0971655,80859209,0.08229
C0971701,80854385,0.0823
C0971707,80849562,0.0823
C0971714,80843935,0.08231
C0971721,80838308,0.08232
C0972121,80645377,0.08251
C0972127,80640554,0.08252
C0972133,80635730,0.08252
C0972140,80630103,0.08253
C0972147,80624476,0.08253
C0972551,80428328,0.08274
C0972557,80423505,0.08274
C0972604,80417878,0.08275
C0972611,80412251,0.08275
C0972618,80406623,0.01107
C0973019,80212886,0.08296
C0973025,80208063,0.08296
C0973032,80202436,0.08297
C0973039,80196808,0.08297
C0973046,80191181,0.0111
C0973259,79899793,0.00457
C0973447,79997443,0.08318
C0973453,79992620,0.08319
C0973500,79986992,0.08319
C0973507,79981365,0.0832
C0973514,79975738,0.01113
C0974811,79351107,0.08386
C0974817,79346284,0.08386
C0974823,79341461,0.08387
C0974830,79335833,0.08387
C0974837,79330206,0.08388
C0975237,79137268,0.08409
C0975243,79132445,0.08409
C0975249,79127622,0.0841
C0975256,79121994,0.0841
C0975303,79116367,0.08411
C0975707,78920213,0.08432
C0975713,78915390,0.08432
C0975720,78909763,0.08433
C0975727,78904135,0.08433
C0975734,78898508,0.01128
C0976135,78704766,0.08455
C0976141,78699943,0.08455
C0976148,78694315,0.08456
C0976155,78688688,0.08456
C0976202,78683060,0.01131
C0976259,78637238,0.08462
C0976603,78489318,0.08478
C0976609,78484495,0.08478
C0976616,78478868,0.08479
C0976623,78473240,0.0848
C0976630,78467613,0.01134
C0977031,78273871,0.08501
C0977037,78269047,0.08502
C0977044,78263420,0.08502
C0977051,78257793,0.08503
C0977058,78252165,0.01137
C0977113,78240107,0.08505
C0978338,77641197,0.08571
C0978355,77627531,0.08572
C0978401,77622707,0.08573
C0978408,77617080,0.08573
C0978415,77611452,0.08574
C0978422,77605825,0.01147
C0978823,77412085,0.08596
C0978829,77407262,0.08596
C0978836,77401634,0.08597
C0978843,77396007,0.08598
C0978850,77390380,0.0115
C0979251,77196640,0.0862
C0979257,77191817,0.0862
C0979304,77186190,0.08621
C0979311,77180562,0.08622
C0979318,77174935,0.01153
C0979719,76981196,0.08644
C0979725,76976373,0.08645
C0979732,76970746,0.08645
C0979739,76965119,0.08646
C0979746,76959491,0.01156
C0979806,76943413,0.08648
C0981043,76334871,0.08717
C0981049,76330048,0.08718
C0981056,76324420,0.08718
C0981103,76318793,0.08719
C0981110,76313166,0.01166
C0981456,76131489,0.08741
C0981511,76119431,0.08742
C0981517,76114608,0.08742
C0981524,76108981,0.08743
C0981531,76103353,0.08744
C0981538,76097726,0.0117
C0981939,75903992,0.08767
C0981945,75899169,0.08767
C0981952,75893542,0.08768
C0981959,75887915,0.08769
C0982006,75882287,0.01173
C0982407,75688554,0.08792
C0982413,75683731,0.08792
C0982420,75678104,0.08793
C0982427,75672477,0.08794
C0982434,75666849,0.01176
C0983731,75042244,0.08867
C0983737,75037420,0.08868
C0983743,75032597,0.08869
C0983750,75026970,0.08869
C0983757,75021343,0.0887
C0984157,74828415,0.08893
C0984203,74823592,0.08893
C0984209,74818769,0.08894
C0984216,74813142,0.08895
C0984223,74807515,0.08895
C0985532,74121567,0.00492
C0985549,72233076,0.00063
C0985558,74152364,0.08974
C0985639,74119406,0.01201
C0985645,74114583,0.01201
C0985652,74108955,0.08979
C0985659,74103328,0.0898
C0985707,74096897,0.01201
C0985723,74084036,0.08982
C0985729,74079212,0.08983
C0985735,74074389,0.08983
C0985741,74069566,0.08984
C0985748,74063939,0.08985
C0985755,74058312,0.08985
C0985801,74053489,0.08986
C0985807,74048665,0.08986
C0985813,74043842,0.08987
C0985819,74039019,0.08988
C0985826,74033392,0.08988
C0985833,74027765,0.08989
C0985839,74022942,0.0899
C0985845,74018118,0.0899
C0985851,74013295,0.08991
C0985857,74008472,0.08991
C0985904,74002845,0.08992
C0985911,73997218,0.08993
C0985918,73991591,0.08993
C0985924,73986767,0.08994
C0985930,73981944,0.08995
C0985936,73977121,0.08995
C0985942,73972298,0.08996
C0985949,73966671,0.08996
C0985956,73961044,0.08997
C0986002,73956220,0.08998
C0986008,73951397,0.08998
C0986014,73946574,0.08999
C0986020,73941751,0.08999
C0986027,73936124,0.09
C0986034,73930497,0.09001
C0986040,73925673,0.09001
C0986046,73920850,0.09002
C0986052,73916027,0.09003
C0986058,73911204,0.09003
C0986105,73905577,0.09004
C0986112,73899950,0.09004
C0986119,73894322,0.09005
C0986125,73889499,0.09006
C0986131,73884676,0.09006
C0986137,73879853,0.09007
C0986143,73875030,0.09008
C0986150,73869403,0.09008
C0986157,73863775,0.09009
C0986203,73858952,0.09009
C0986209,73854129,0.0901
C0986215,73849306,0.09011
C0986221,73844483,0.09011
C0986228,73838855,0.09012
C0986235,73833228,0.09013
C0986241,73828405,0.09013
C0986247,73823582,0.09014
C0986253,73818759,0.09014
C0986259,73813935,0.09015
C0986306,73808308,0.09016
C0986313,73802681,0.09016
C0986319,73797858,0.09017
C0986325,73793035,0.09018
C0986331,73788212,0.09018
C0986341,73780173,0.09019
C0986348,73774546,0.0902
C0986847,73534188,0.09049
C0986853,73529364,0.0905
C0986900,73523737,0.09051
C0986907,73518110,0.09051
C0986914,73512483,0.01211
C0986931,73350372,0.00498
C0987315,73318749,0.09076
C0987321,73313925,0.09076
C0987328,73308298,0.09077
C0987335,73302671,0.09078
C0987342,73297044,0.01214
C0987743,73103309,0.09103
C0987749,73098485,0.09103
C0987756,73092858,0.09104
C0987803,73087231,0.09105
C0987810,73081604,0.01218
C0988211,72887867,0.0913
C0988217,72883044,0.0913
C0988224,72877417,0.09131
C0988231,72871790,0.09132
C0988238,72866162,0.01221
C0989535,72241536,0.09211
C0989541,72236712,0.09212
C0989547,72231889,0.09212
C0989554,72226262,0.09213
C0989601,72220634,0.09214
C0990001,72027697,0.09239
C0990007,72022874,0.09239
C0990013,72018050,0.0924
C0990020,72012423,0.09241
C0990027,72006795,0.09241
C0990431,71810641,0.09266
C0990437,71805818,0.09267
C0990444,71800191,0.09268
C0990451,71794563,0.09269
C0990458,71788936,0.0124
C0990519,71572179,0.0051
C0990859,71595192,0.09294
C0990905,71590369,0.09295
C0990912,71584741,0.09296
C0990919,71579114,0.09296
C0990926,71573486,0.01243
C0991021,71529271,0.09303
C0991027,71524447,0.09304
C0991033,71519624,0.09304
C0991039,71514800,0.09305
C0991045,71509977,0.09305
C0991051,71505153,0.09306
C0991058,71499526,0.09307
C0991105,71493899,0.09308
C0991118,71483448,0.09309
C0991313,71225492,0.00513
C0991327,71379742,0.09322
C0991333,71374918,0.09323
C0991340,71369291,0.09324
C0991347,71363664,0.09325
C0991354,71358036,0.01247
C0992651,70733402,0.09408
C0992657,70728578,0.09408
C0992703,70723755,0.09409
C0992710,70718127,0.0941
C0992717,70712500,0.0941
C0993117,70519556,0.09436
C0993123,70514733,0.09437
C0993129,70509909,0.09437
C0993136,70504281,0.09438
C0993143,70498654,0.09439
C0993547,70302494,0.09465
C0993553,70297671,0.09466
C0993600,70292043,0.09467
C0993607,70286415,0.09467
C0993614,70280788,0.01266
C0993759,70205202,0.0052
C0994015,70087040,0.09494
C0994021,70082216,0.09495
C0994028,70076589,0.09496
C0994035,70070961,0.09497
C0994042,70065334,0.0127
C0995322,69454344,0.09581
C0995339,69440677,0.09583
C0995345,69435853,0.09583
C0995351,69431030,0.09584
C0995358,69425402,0.09585
C0995405,69419775,0.09586
C0995805,69226831,0.09612
C0995811,69222008,0.09613
C0995817,69217184,0.09614
C0995824,69211557,0.09614
C0995831,69205929,0.09615
C0998503,67926087,0.09796
C0998509,67921263,0.09797
C0998516,67915636,0.09798
C0998523,67910009,0.09799
C0998530,67904381,0.01311
C0998625,67860166,0.09806
C0998655,66707017,0.00068
C0998704,67828814,0.09811
C0998923,67717070,0.09827
C0998929,67712247,0.09827
C0998936,67706620,0.09828
C0998943,67700992,0.09829
C0998950,67695365,0.01315
C0999351,67501624,0.09858
C0999357,67496800,0.09859
C0999404,67491173,0.0986
C0999411,67485546,0.0986
C0999418,67479918,0.01319
C0999819,67286178,0.0989
C0999825,67281354,0.0989
C0999832,67275727,0.09891
C0999839,67270100,0.09892
C0999846,67264472,0.01323
C1000247,67070732,0.09921
C1000253,67065909,0.09922
C1000300,67060282,0.09923
C1000307,67054654,0.09924
C1000314,67049027,0.01327
C1001611,66424400,0.10018
C1001617,66419577,0.10019
C1001624,66413949,0.1002
C1001631,66408322,0.1002
C1001638,66402695,0.0134
C1002039,66208956,0.10051
C1002045,66204133,0.10051
C1002052,66198506,0.10052
C1002059,66192878,0.10053
C1002106,66187251,0.01345
C1002507,65993513,0.10083
C1002513,65988689,0.10084
C1002520,65983062,0.10085
C1002527,65977435,0.10086
C1002534,65971807,0.01349
C1002935,65778069,0.10116
C1002941,65773245,0.10117
C1002948,65767618,0.10118
C1002955,65761991,0.10119
C1003002,65756363,0.01354
C1003019,65702898,0.00556
C1004259,65131734,0.10217
C1004305,65126910,0.10218
C1004311,65122087,0.10218
C1004318,65116459,0.10219
C1004325,65110832,0.1022
C1004725,64917895,0.1025
C1004731,64913071,0.10251
C1004737,64908248,0.10252
C1004744,64902620,0.10253
C1004751,64896993,0.10254
C1004823,64708540,0.00564
C1004838,64142630,0.00071
C1004847,64851974,0.10261
C1005110,64737015,0.10279
C1005116,64732192,0.1028
C1005123,64726564,0.10281
C1005130,64720937,0.10282
C1005137,64715310,0.01375
C1006559,64022331,0.0139
C1006605,64017508,0.0139
C1006612,64011880,0.10396
C1006619,64006253,0.10396
C1006627,63999821,0.01391
C1006643,63986958,0.104
C1006649,63982135,0.104
C1006655,63977311,0.10401
C1006701,63972488,0.10402
C1006708,63966860,0.10403
C1006715,63961233,0.10404
C1006721,63956409,0.10405
C1006727,63951586,0.10405
C1006733,63946762,0.10406
C1006739,63941938,0.10407
C1006746,63936311,0.10408
C1006753,63930683,0.10409
C1006759,63925860,0.1041
C1006805,63921036,0.1041
C1006811,63916213,0.10411
C1006817,63911389,0.10412
C1006824,63905762,0.10413
C1006831,63900134,0.10414
C1006838,63894507,0.10415
C1006844,63889683,0.10415
C1006850,63884859,0.10416
C1006856,63880036,0.10417
C1006902,63875212,0.10418
C1006909,63869585,0.10419
C1006916,63863957,0.1042
C1006922,63859134,0.1042
C1006928,63854310,0.10421
C1006934,63849486,0.10422
C1006940,63844663,0.10423
C1006947,63839035,0.10424
C1006954,63833408,0.10425
C1007000,63828584,0.10425
C1007006,63823761,0.10426
C1007012,63818937,0.10427
C1007018,63814113,0.10428
C1007025,63808486,0.10429
C1007032,63802858,0.1043
C1007039,63797231,0.1043
C1007045,63792407,0.10431
C1007051,63787584,0.10432
C1007057,63782760,0.10433
C1007103,63777936,0.10434
C1007110,63772309,0.10435
C1007117,63766681,0.10435
C1007123,63761858,0.10436
C1007129,63757034,0.10437
C1007135,63752211,0.10438
C1007141,63747387,0.10439
C1007148,63741759,0.1044
C1007155,63736132,0.1044
C1007201,63731308,0.10441
C1007207,63726485,0.10442
C1007213,63721661,0.10443
C1007219,63716837,0.10444
C1007226,63711210,0.10445
C1007233,63705582,0.10446
C1007239,63700759,0.10446
C1007245,63695935,0.10447
C1007251,63691112,0.10448
C1007301,63683072,0.10449
C1007308,63677445,0.1045
C1007415,63623581,0.10459
C1007421,63618757,0.1046
C1007428,63613130,0.10461
C1007435,63607502,0.10462
C1007442,63601875,0.01399
C1007843,63408125,0.10495
C1007849,63403301,0.10495
C1007856,63397674,0.10496
C1007903,63392046,0.10497
C1007910,63386419,0.01404
C1008029,63119383,0.00578
C1008311,63192668,0.1053
C1008317,63187844,0.10531
C1008324,63182217,0.10532
C1008331,63176589,0.10533
C1008338,63170961,0.01409
C1008739,62977209,0.10566
C1008745,62972386,0.10567
C1008752,62966758,0.10568
C1008759,62961130,0.10569
C1008806,62955503,0.01414
C1008824,62769829,0.00582
C1008901,62911285,0.10577
C1008907,62906462,0.10578
C1008913,62901638,0.10579
C1008919,62896814,0.1058
C1008925,62891990,0.10581
C1008931,62887167,0.10581
C1008938,62881539,0.10582
C1008945,62875911,0.10583
C1008958,62865460,0.10585
C1009207,62761750,0.10603
C1009213,62756926,0.10603
C1009220,62751298,0.10604
C1009227,62745671,0.10605
C1009234,62740043,0.01419
C1010515,62066522,0.00588
C1010531,62115365,0.10713
C1010537,62110541,0.10714
C1010543,62105717,0.10715
C1010550,62100090,0.10716
C1010557,62094462,0.10717
C1010957,61901510,0.1075
C1011009,61891862,0.10752
C1011016,61886235,0.10753
C1011023,61880607,0.10754
C1011147,61539485,0.00074
C1011156,61805838,0.10767
C1011427,61684439,0.10788
C1011433,61679615,0.10789
C1011440,61673987,0.1079
C1011447,61668359,0.10791
C1011454,61662731,0.01443
C1011529,61652947,0.00592
C1011855,61468975,0.10826
C1011901,61464151,0.10826
C1011908,61458523,0.10827
C1011915,61452896,0.10828
C1011922,61447268,0.01449
C1013202,60836252,0.10938
C1013219,60822585,0.10941
C1013225,60817761,0.10942
C1013231,60812937,0.10942
C1013238,60807309,0.10943
C1013245,60801681,0.10944
C1013645,60608730,0.10979
C1013651,60603906,0.1098
C1013657,60599082,0.10981
C1013704,60593454,0.10982
C1013711,60587827,0.10983
C1013849,60429233,0.00076
C1013858,60501803,0.10999
C1014115,60391660,0.11019
C1014121,60386836,0.1102
C1014128,60381208,0.11021
C1014135,60375580,0.11022
C1014142,60369953,0.01474
C1014543,60176198,0.11058
C1014549,60171374,0.11059
C1014556,60165747,0.1106
C1014603,60160119,0.11061
C1014610,60154491,0.0148
C1014631,60137608,0.11065
C1014705,60110274,0.1107
C1014711,60105450,0.11071
C1014717,60100626,0.11072
C1014723,60095802,0.11073
C1014729,60090979,0.11074
C1014735,60086155,0.11075
C1014742,60080527,0.11076
C1014749,60074899,0.11077
C1014802,60064448,0.11079
C1015011,59960737,0.11098
C1015017,59955914,0.11099
C1015024,59950286,0.111
C1015031,59944658,0.11101
C1015038,59939031,0.01485
C1016335,59314377,0.11219
C1016341,59309554,0.1122
C1016347,59304730,0.11221
C1016354,59299102,0.11222
C1016401,59293475,0.11223
C1016801,59100528,0.11259
C1016807,59095704,0.1126
C1016813,59090881,0.11261
C1016820,59085253,0.11262
C1016827,59079625,0.11263
C1017231,58883464,0.11301
C1017237,58878640,0.11302
C1017244,58873012,0.11303
C1017251,58867385,0.11304
C1017258,58861757,0.01512
C1017659,58668008,0.11342
C1017705,58663184,0.11343
C1017712,58657557,0.11344
C1017719,58651929,0.11346
C1017726,58646302,0.01518
C1018127,58452553,0.11384
C1018133,58447729,0.11385
C1018140,58442102,0.11386
C1018147,58436474,0.11387
C1018154,58430846,0.01523
C1018555,58237098,0.11426
C1018601,58232274,0.11427
C1018608,58226647,0.11428
C1018615,58221019,0.1143
C1018622,58215392,0.01529
C1019919,57590735,0.11555
C1019925,57585912,0.11556
C1019932,57580284,0.11557
C1019939,57574657,0.11558
C1019946,57569029,0.01546
C1020032,57893255,0.00079
C1020041,57524813,0.11568
C1020347,57375281,0.11598
C1020353,57370457,0.11599
C1020400,57364830,0.116
C1020407,57359202,0.11601
C1020414,57353574,0.01552
C1020754,57127180,0.00639
C1020815,57159826,0.11642
C1020821,57155002,0.11643
C1020828,57149375,0.11644
C1020835,57143747,0.11645
C1020842,57138119,0.01558
C1021243,56944370,0.11686
C1021249,56939547,0.11687
C1021256,56933919,0.11688
C1021303,56928291,0.11689
C1021310,56922664,0.01564
C1022550,56143056,0.0065
C1022607,56297998,0.1182
C1022613,56293175,0.11821
C1022620,56287547,0.11822
C1022627,56281919,0.11823
C1022634,56276292,0.01582
C1022729,56232074,0.11834
C1022735,56227251,0.11835
C1022741,56222427,0.11836
C1022747,56217603,0.11837
C1022753,56212779,0.11838
C1022759,56207956,0.11839
C1022806,56202328,0.1184
C1022813,56196700,0.11841
C1022826,56186249,0.11843
C1023035,56082539,0.11865
C1023041,56077715,0.11866
C1023048,56072087,0.11868
C1023055,56066460,0.11869
C1023102,56060832,0.01588
C1023503,55867078,0.11911
C1023509,55862254,0.11912
C1023516,55856626,0.11913
C1023523,55850999,0.11915
C1023530,55845371,0.01594
C1023931,55651615,0.11957
C1023937,55646792,0.11958
C1023944,55641164,0.1196
C1023951,55635536,0.11961
C1023958,55629908,0.016
C1025255,55005219,0.12098
C1025301,55000395,0.12099
C1025307,54995572,0.121
C1025314,54989944,0.12101
C1025321,54984316,0.12102
C1025721,54791359,0.12145
C1025727,54786535,0.12146
C1025733,54781711,0.12147
C1025740,54776083,0.12148
C1025747,54770455,0.1215
C1025810,54553025,0.00669
C1027040,54148966,0.12289
C1027046,54144142,0.1229
C1027053,54138514,0.12291
C1027100,54132886,0.12293
C1027107,54127258,0.01644
C1027504,53827931,0.00678
C1027524,53920628,0.01651
C1027530,53915804,0.01651
C1027537,53910176,0.12344
C1027544,53904548,0.12345
C1027552,53898116,0.01651
C1027608,53885252,0.12349
C1027614,53880428,0.1235
C1027620,53875604,0.12351
C1027626,53870780,0.12353
C1027633,53865152,0.12354
C1027640,53859524,0.12355
C1027646,53854700,0.12356
C1027652,53849876,0.12357
C1027658,53845052,0.12358
C1027704,53840228,0.1236
C1027711,53834599,0.12361
C1027718,53828971,0.12362
C1027724,53824147,0.12363
C1027730,53819323,0.12364
C1027736,53814499,0.12365
C1027742,53809675,0.12367
C1027749,53804047,0.12368
C1027756,53798419,0.12369
C1027803,53792791,0.1237
C1027809,53787967,0.12372
C1027815,53783143,0.12373
C1027821,53778319,0.12374
C1027827,53773495,0.12375
C1027834,53767867,0.12376
C1027841,53762239,0.12377
C1027847,53757415,0.12379
C1027853,53752591,0.1238
C1027859,53747766,0.12381
C1027905,53742942,0.12382
C1027912,53737314,0.12383
C1027919,53731686,0.12385
C1027925,53726862,0.12386
C1027931,53722038,0.12387
C1027937,53717214,0.12388
C1027943,53712390,0.12389
C1027950,53706762,0.1239
C1027957,53701134,0.12392
C1028004,53695506,0.12393
C1028010,53690682,0.12394
C1028016,53685858,0.12395
C1028022,53681034,0.12396
C1028028,53676210,0.12397
C1028035,53670581,0.12399
C1028042,53664953,0.124
C1028048,53660129,0.12401
C1028054,53655305,0.12402
C1028100,53650481,0.12403
C1028106,53645657,0.12404
C1028113,53640029,0.12406
C1028120,53634401,0.12407
C1028126,53629577,0.12408
C1028132,53624753,0.12409
C1028138,53619929,0.1241
C1028144,53615105,0.12411
C1028151,53609477,0.12413
C1028158,53603849,0.12414
C1028204,53599024,0.12415
