C2055950,5212,0.4,0.48,0.338
C2055954,5212,0.46,0.426,0.331
C2055958,5212,0.46,0.494,0.337
C2056003,5212,0.566,0.566,0.346
C2056007,5212,0.598,0.702,0.319
C2056011,5212,0.672,0.606,0.318
C2056015,5212,0.632,0.664,0.337
C2056020,5212,0.528,0.538,0.336
C2056024,5212,0.55,0.606,0.326
C2056028,5212,0.552,0.73,0.315
C2056038,5212,0.42,0.522,0.089
C2056040,5212,0.464,0.544,0.09
C2056042,5212,0.51,0.56,0.089
C2056044,5212,0.512,0.508,0.089
C2056046,5212,0.468,0.376,0.089
C2056048,5212,0.466,0.314,0.089
C2056055,5212,0.614,0.742,0.313
C2056059,5212,0.534,0.576,0.333
C2056103,5212,0.466,0.43,0.338
C2056107,5212,0.374,0.276,0.346
C2056111,5212,0.578,0.718,0.317
C2056115,5212,0.498,0.554,0.343
C2056119,5212,0.458,0.392,0.339
C2056358,5212,0.356,0.238,0.342
C2056402,5212,0.34,0.318,0.354
C2056406,5212,0.344,0.384,0.353
C2056410,5212,0.336,0.29,0.352
C2056414,5212,0.332,0.368,0.352
C2056420,5212,0.72,0.462,0.049
C2056422,5212,0.666,0.468,0.048
C2056424,5212,0.602,0.472,0.047
C2056426,5212,0.52,0.462,0.047
C2056428,5212,0.442,0.46,0.049
C2056430,5212,0.362,0.478,0.048
C2056515,5212,0.558,0.434,0.355
C2056519,5212,0.542,0.516,0.358
C2056523,5212,0.598,0.426,0.359
C2056527,5212,0.604,0.498,0.354
C2056534,5212,0.614,0.748,0.331
C2056538,5212,0.534,0.574,0.342
C2056542,5212,0.456,0.414,0.355
C2056546,5212,0.38,0.266,0.353
C2056550,5212,0.582,0.686,0.326
C2056554,5212,0.566,0.574,0.333
C2056558,5212,0.462,0.424,0.349
C2056605,5212,0.636,0.726,0.329
C2056609,5212,0.534,0.57,0.35
C2056613,5212,0.45,0.434,0.355
C2056617,5212,0.376,0.262,0.361
C2056621,5212,0.598,0.704,0.336
C2056625,5212,0.504,0.556,0.356
C2056629,5212,0.438,0.396,0.356
C2056636,5212,0.614,0.74,0.33
C2056640,5212,0.52,0.576,0.362
C2056644,5212,0.454,0.434,0.357
C2056648,5212,0.388,0.294,0.356
C2056652,5212,0.614,0.698,0.329
C2056656,5212,0.506,0.548,0.362
C2056700,5212,0.432,0.402,0.351
C2056707,5212,0.622,0.746,0.334
C2056711,5212,0.514,0.562,0.359
C2056715,5212,0.43,0.41,0.362
C2056719,5212,0.384,0.284,0.364
C2056723,5212,0.6,0.706,0.33
C2056727,5212,0.508,0.532,0.36
C2056731,5212,0.444,0.422,0.361
C2056738,5212,0.608,0.718,0.342
C2056742,5212,0.546,0.576,0.34
C2056746,5212,0.448,0.424,0.354
C2056750,5212,0.35,0.288,0.362
C2056754,5212,0.586,0.692,0.339
C2056758,5212,0.536,0.576,0.337
C2056802,5212,0.436,0.41,0.363
C2056809,5212,0.61,0.722,0.339
C2056813,5212,0.526,0.576,0.36
C2056817,5212,0.444,0.43,0.369
C2056821,5212,0.372,0.286,0.364
C2056825,5212,0.596,0.71,0.341
C2056829,5212,0.506,0.556,0.364
C2056833,5212,0.448,0.408,0.358
C2056843,5212,0.38,0.53,0.101
C2056845,5212,0.408,0.55,0.101
C2056847,5212,0.45,0.55,0.102
C2056849,5212,0.504,0.54,0.101
C2056851,5212,0.49,0.472,0.101
C2056853,5212,0.42,0.376,0.101
C2056911,5212,0.624,0.742,0.336
C2056915,5212,0.524,0.57,0.364
C2056919,5212,0.446,0.414,0.373
C2056923,5212,0.38,0.272,0.367
C2056927,5212,0.588,0.692,0.355
C2056931,5212,0.526,0.538,0.363
C2056935,5212,0.462,0.384,0.364
C2056942,5212,0.63,0.754,0.341
C2056946,5212,0.526,0.574,0.371
C2056950,5212,0.452,0.408,0.382
C2056954,5212,0.39,0.264,0.363
C2056958,5212,0.586,0.682,0.346
C2057002,5212,0.518,0.534,0.37
C2057006,5212,0.462,0.384,0.369
C2057013,5212,0.628,0.748,0.341
C2057017,5212,0.532,0.55,0.368
C2057021,5212,0.444,0.396,0.378
C2057025,5212,0.374,0.262,0.367
C2057029,5212,0.58,0.698,0.345
C2057033,5212,0.522,0.544,0.359
C2057037,5212,0.442,0.374,0.37
C2057044,5212,0.648,0.74,0.35
C2057048,5212,0.534,0.57,0.366
C2057052,5212,0.454,0.398,0.374
C2057056,5212,0.374,0.276,0.372
C2057100,5212,0.626,0.71,0.345
C2057104,5212,0.522,0.538,0.376
C2057108,5212,0.442,0.4,0.374
C2057115,5212,0.62,0.704,0.348
C2057119,5212,0.53,0.558,0.367
C2057123,5212,0.452,0.41,0.379
C2057127,5212,0.388,0.256,0.377
C2057131,5212,0.62,0.706,0.345
C2057135,5212,0.53,0.552,0.376
C2057139,5212,0.46,0.388,0.379
C2057146,5212,0.634,0.744,0.352
C2057150,5212,0.526,0.558,0.377
C2057154,5212,0.452,0.4,0.382
C2057158,5212,0.382,0.248,0.373
C2057202,5212,0.602,0.702,0.345
C2057206,5212,0.516,0.542,0.384
C2057210,5212,0.45,0.39,0.384
C2057217,5212,0.66,0.726,0.351
C2057221,5212,0.578,0.598,0.352
C2057225,5212,0.46,0.39,0.386
C2057229,5212,0.382,0.252,0.382
C2057233,5212,0.606,0.688,0.356
C2057237,5212,0.53,0.524,0.382
C2057241,5212,0.458,0.39,0.385
C2057248,5212,0.654,0.722,0.352
C2057252,5212,0.546,0.562,0.381
C2057256,5212,0.46,0.408,0.388
C2057300,5212,0.372,0.268,0.382
C2057304,5212,0.612,0.708,0.352
C2057308,5212,0.548,0.54,0.378
C2057312,5212,0.466,0.404,0.38
C2057330,5212,0.46,0.442,0.051
C2057333,5212,0.45,0.408,0.051
C2057336,5212,0.4,0.514,0.052
C2057339,5212,0.374,0.588,0.051
C2057342,5212,0.41,0.498,0.051
C2057345,5212,0.484,0.49,0.05
C2057801,5212,0.258,0.44,0.07
C2057804,5212,0.116,0.432,0.07
C2057807,5212,0.088,0.398,0.071
C2057819,5212,0.426,0.286,0.397
C2057829,5212,0.402,0.346,0.393
C2057839,5212,0.44,0.26,0.405
C2057849,5212,0.452,0.326,0.395
C2057859,5212,0.47,0.228,0.408
C2057909,5212,0.482,0.3,0.405
C2057922,5212,0.656,0.748,0.378
C2057930,5212,0.64,0.762,0.385
C2057934,5212,0.66,0.748,0.379
C2057942,5212,0.652,0.772,0.385
C2057950,5212,0.66,0.772,0.386
C2057954,5212,0.66,0.77,0.373
C2058005,5212,0.276,0.21,0.407
C2058013,5212,0.242,0.214,0.414
C2058017,5212,0.248,0.192,0.411
C2058025,5212,0.242,0.204,0.412
C2058033,5212,0.238,0.208,0.416
C2058037,5212,0.422,0.55,0.407
C2058046,5212,0.29,0.484,0.41
C2058056,5212,0.312,0.482,0.416
C2058106,5212,0.356,0.444,0.417
C2058116,5212,0.386,0.442,0.415
C2058123,5212,0.654,0.502,0.069
C2058127,5212,0.512,0.552,0.069
C2058135,5212,0.302,0.466,0.054
C2058139,5212,0.582,0.638,0.054
C2058143,5212,0.592,0.634,0.054
C2058147,5212,0.552,0.504,0.056
C2058151,5212,0.496,0.58,0.054
C2058155,5212,0.388,0.554,0.061
C2058159,5212,0.114,0.604,0.061
C2058203,5212,0.812,0.186,0.061
C2058250,5212,0.752,0.414,0.131
C2058251,5212,0.524,0.486,0.018
C2058252,5212,0.606,0.43,0.133
C2058254,5212,0.542,0.508,0.133
C2058255,5212,0.494,0.5,0.018
C2058256,5212,0.68,0.556,0.133
C2058258,5212,0.67,0.544,0.133
C2058259,5212,0.514,0.502,0.018
C2058300,5212,0.444,0.526,0.134
C2058302,5212,0.542,0.502,0.134
C2058303,5212,0.496,0.498,0.017
C2058304,5212,0.676,0.518,0.133
C2058306,5212,0.658,0.464,0.133
C2058307,5212,0.512,0.492,0.018
C2058308,5212,0.654,0.414,0.134
C2058313,5212,0.556,0.578,0.281
C2058315,5212,0.146,0.514,0.296
C2058317,5212,0.484,0.426,0.282
C2058319,5212,0.132,0.502,0.277
C2058321,5212,0.464,0.576,0.282
C2058323,5212,0.118,0.744,0.29
C2058325,5212,0.384,0.49,0.282
C2058327,5212,0.124,0.64,0.284
C2058329,5212,0.516,0.63,0.282
C2058331,5212,0.16,0.566,0.275
C2058333,5212,0.486,0.448,0.278
C2058335,5212,0.204,0.554,0.27
C2058350,5212,0.412,0.096,0.447
C2058354,5212,0.578,0.446,0.41
C2058358,5212,0.402,0.15,0.457
C2058402,5212,0.6,0.444,0.395
C2058428,5212,0.699,0.989,0.091
C2058430,5212,0.63,0.808,0.414
C2058432,5212,0.63,0.68,0.417
C2058434,5212,0.626,0.544,0.419
C2058436,5212,0.806,0.472,0.401
C2058438,5212,0.812,0.642,0.436
C2058440,5212,0.707,0.987,0.084
C2058442,5212,0.659,0.986,0.109
C2058444,5212,0.634,0.474,0.44
C2058446,5212,0.574,0.466,0.433
C2058448,5212,0.278,0.046,0.436
C2058450,5212,0.282,0.152,0.438
C2058452,5212,0.288,0.26,0.431
C2058454,5212,0.14,0.434,0.437
C2058456,5212,0.126,0.348,0.44
C2058458,5212,0.122,0.246,0.432
C2058500,5212,0.106,0.132,0.438
C2058502,5212,0.09,0.036,0.439
C2058522,5212,0.748,0.712,0.058
C2058524,5212,0.379,0.735,0.003
C2058526,5212,0.274,0.338,0.005
C2058528,5212,0.778,0.471,0.004
C2058530,5212,0.558,0.502,0.056
C2058532,5212,0.54,0.444,0.057
C2058534,5212,0.494,0.52,0.057
C2058536,5212,0.52,0.546,0.058
C2058538,5212,0.452,0.67,0.057
C2058540,5212,0.482,0.534,0.057
C2058542,5212,0.432,0.47,0.057
C2058544,5212,0.37,0.474,0.057
C2058547,5212,0.362,0.512,0.058
C2058549,5212,0.292,0.606,0.057
C2058551,5212,0.366,0.608,0.058
C2058553,5212,0.316,0.606,0.057
C2058555,5212,0.392,0.426,0.057
C2058557,5212,0.362,0.5,0.057
C2058559,5212,0.328,0.592,0.057
C2058601,5212,0.396,0.586,0.057
C2058603,5212,0.366,0.678,0.057
C2058605,5212,0.482,0.558,0.057
C2058607,5212,0.466,0.47,0.056
C2058609,5212,0.438,0.55,0.057
C2058611,5212,0.492,0.558,0.057
C2058613,5212,0.462,0.664,0.057
C2058615,5212,0.54,0.67,0.057
C2058617,5212,0.528,0.624,0.056
C2058624,5212,0.304,0.198,0.442
C2058628,5212,0.278,0.21,0.444
C2058632,5212,0.278,0.268,0.445
C2058636,5212,0.32,0.204,0.446
C2058640,5212,0.33,0.222,0.444
C2058644,5212,0.334,0.296,0.453
C2058648,5212,0.39,0.212,0.444
C2058652,5212,0.372,0.228,0.447
C2058656,5212,0.382,0.3,0.432
C2058701,5212,0.512,0.4,0.448
C2058705,5212,0.498,0.406,0.455
C2058709,5212,0.51,0.482,0.443
C2058713,5212,0.542,0.41,0.456
C2058717,5212,0.536,0.42,0.458
C2058721,5212,0.598,0.52,0.41
C2058725,5212,0.626,0.446,0.416
C2058729,5212,0.652,0.45,0.414
C2058733,5212,0.65,0.532,0.411
C2058738,5212,0.336,0.476,0.058
C2058740,5212,0.344,0.46,0.059
C2058742,5212,0.394,0.51,0.058
C2058744,5212,0.374,0.62,0.059
C2058746,5212,0.388,0.632,0.058
C2058756,5212,0.706,0.774,0.428
C2058804,5212,0.666,0.798,0.444
C2058806,5212,0.668,0.79,0.431
C2058816,5212,0.686,0.772,0.422
C2058824,5212,0.236,0.222,0.449
C2058826,5212,0.232,0.202,0.456
C2058836,5212,0.212,0.218,0.458
C2058844,5212,0.206,0.208,0.456
C2058846,5212,0.21,0.218,0.459
C2058854,5212,0.51,0.532,0.059
C2058856,5212,0.51,0.578,0.059
C2058858,5212,0.556,0.622,0.059
C2058900,5212,0.51,0.59,0.059
C2058902,5212,0.498,0.446,0.059
C2058922,5212,0.859,0.402,0.008
C2058924,5212,0.847,0.34,0.008
C2058926,5212,0.835,0.277,0.009
C2058928,5212,0.826,0.378,0.009
C2058930,5212,0.6,0.496,0.008
C2058932,5212,0.59,0.448,0.008
C2058934,5212,0.573,0.384,0.009
C2058936,5212,0.565,0.32,0.009
C2058938,5212,0.56,0.516,0.009
C2058940,5212,0.557,0.632,0.008
C2058942,5212,0.57,0.677,0.009
C2058944,5212,0.585,0.613,0.009
C2058946,5212,0.502,0.57,0.008
C2058948,5212,0.509,0.509,0.009
C2058950,5212,0.521,0.532,0.009
C2058952,5212,0.535,0.647,0.01
C2058954,5212,0.551,0.622,0.009
C2058956,5212,0.568,0.556,0.008
C2058958,5212,0.585,0.489,0.009
C2059003,5212,0.278,0.384,0.467
C2059007,5212,0.288,0.376,0.455
C2059011,5212,0.28,0.48,0.459
C2059015,5212,0.336,0.394,0.453
C2059019,5212,0.332,0.386,0.459
C2059023,5212,0.334,0.498,0.454
C2059027,5212,0.384,0.402,0.461
C2059031,5212,0.374,0.39,0.464
C2059035,5212,0.368,0.502,0.456
C2059040,5212,0.518,0.564,0.42
C2059044,5212,0.55,0.526,0.42
C2059048,5212,0.6,0.494,0.422
C2059052,5212,0.666,0.46,0.426
C2059058,5212,0.378,0.228,0.459
C2059102,5212,0.368,0.222,0.455
C2059106,5212,0.354,0.294,0.46
C2059110,5212,0.384,0.246,0.458
C2059114,5212,0.374,0.24,0.462
C2059118,5212,0.376,0.316,0.464
C2059122,5212,0.432,0.23,0.472
C2059126,5212,0.432,0.236,0.469
C2059130,5212,0.426,0.336,0.473
C2059135,5212,0.364,0.912,0.005
C2059137,5212,0.758,0.857,0.009
C2059139,5212,0.174,0.86,0.009
C2059141,5212,0.379,0.453,0.003
C2059143,5212,0.579,0.683,0.004
C2059145,5212,0.81,0.804,0.087
C2059147,5212,0.675,0.392,0.009
C2059149,5212,0.472,0.498,0.073
C2059151,5212,0.424,0.482,0.076
C2059153,5212,0.376,0.472,0.075
C2059155,5212,0.326,0.46,0.075
C2059157,5212,0.278,0.486,0.073
C2059159,5212,0.282,0.554,0.076
C2059201,5212,0.314,0.526,0.076
C2059203,5212,0.322,0.676,0.074
C2059205,5212,0.33,0.688,0.075
C2059213,5212,0.44,0.586,0.075
C2059215,5212,0.484,0.562,0.076
C2059217,5212,0.518,0.532,0.076
C2059219,5212,0.52,0.67,0.076
C2059221,5212,0.478,0.712,0.076
C2059223,5212,0.438,0.702,0.073
C2059230,5212,0.632,0.964,0.437
C2059232,5212,0.64,0.866,0.461
C2059234,5212,0.652,0.734,0.447
C2059236,5212,0.66,0.6,0.433
C2059238,5212,0.872,0.604,0.487
C2059240,5212,0.983,0.632,0.188
C2059242,5212,0.987,0.697,0.157
C2059244,5212,0.726,0.989,0.105
C2059246,5212,0.238,0.102,0.474
C2059248,5212,0.222,0.004,0.433
C2059250,5212,0.194,0.052,0.48
C2059252,5212,0.228,0.142,0.474
C2059254,5212,0.23,0.224,0.482
C2059256,5212,0.098,0.376,0.478
C2059258,5212,0.086,0.298,0.479
C2059300,5212,0.074,0.216,0.479
C2059302,5212,0.06,0.134,0.478
C2059304,5212,0.042,0.054,0.48
C2059317,5212,0.478,0.596,0.063
C2059319,5212,0.54,0.618,0.063
C2059321,5212,0.564,0.578,0.064
C2059323,5212,0.55,0.472,0.063
C2059325,5212,0.564,0.43,0.064
C2059327,5212,0.62,0.47,0.063
C2059329,5212,0.678,0.438,0.067
C2059338,5212,0.572,0.502,0.076
C2059342,5212,0.442,0.626,0.078
C2059344,5212,0.388,0.518,0.078
C2059346,5212,0.398,0.49,0.077
C2060350,5213,0.65,0.78,0.562
C2060355,5213,0.724,0.754,0.555
C2060400,5213,0.906,0.88,0.514
C2060405,5213,0.646,0.59,0.502
C2060410,5213,0.754,0.656,0.567
C2060415,5213,0.852,0.628,0.56
C2060420,5213,0.668,0.538,0.512
C2060425,5213,0.746,0.508,0.517
C2060430,5213,0.846,0.46,0.516
C2060435,5213,0.726,0.392,0.548
C2060440,5213,0.77,0.372,0.516
C2060445,5213,0.894,0.38,0.546
C2060450,5213,0.666,0.6,0.567
C2060455,5213,0.478,0.5,0.522
C2060500,5213,0.358,0.402,0.511
C2060505,5213,0.46,0.408,0.522
C2060508,5213,0.384,0.284,0.08
C2060510,5213,0.476,0.468,0.011
C2060513,5213,0.43,0.408,0.081
C2060515,5213,0.482,0.486,0.011
C2060518,5213,0.668,0.51,0.08
C2060520,5213,0.514,0.498,0.011
C2060523,5213,0.646,0.584,0.081
C2060525,5213,0.51,0.508,0.01
C2060528,5213,0.57,0.616,0.081
C2060530,5213,0.5,0.512,0.011
C2060533,5213,0.504,0.646,0.081
C2060535,5213,0.492,0.518,0.01
C2060538,5213,0.452,0.642,0.081
C2060540,5213,0.484,0.516,0.011
C2060543,5213,0.414,0.694,0.08
C2060545,5213,0.48,0.524,0.011
C2060548,5213,0.44,0.64,0.082
C2060550,5213,0.484,0.516,0.011
C2060553,5213,0.374,0.658,0.081
C2060555,5213,0.474,0.518,0.011
C2060558,5213,0.462,0.618,0.081
C2060600,5213,0.486,0.514,0.011
C2060603,5213,0.49,0.612,0.081
C2060605,5213,0.49,0.512,0.018
C2060623,5213,0.452,0.556,0.107
C2060627,5213,0.498,0.564,0.108
C2060631,5213,0.578,0.554,0.104
C2060635,5213,0.422,0.486,0.107
C2060639,5213,0.478,0.472,0.107
C2060643,5213,0.552,0.488,0.111
C2060647,5213,0.422,0.39,0.109
C2060655,5213,0.536,0.402,0.108
C2060702,5213,0.412,0.614,0.543
C2060707,5213,0.536,0.624,0.56
C2060712,5213,0.444,0.48,0.524
C2060717,5213,0.52,0.504,0.54
C2060722,5213,0.412,0.614,0.549
C2060727,5213,0.494,0.606,0.546
C2060732,5213,0.38,0.528,0.536
C2060737,5213,0.538,0.518,0.589
C2060745,5213,0.664,0.418,0.119
C2060749,5213,0.628,0.452,0.119
C2060753,5213,0.588,0.518,0.119
C2060757,5213,0.544,0.584,0.119
C2060801,5213,0.494,0.652,0.114
C2060805,5213,0.47,0.628,0.12
C2060808,5213,0.488,0.516,0.017
C2060811,5213,0.648,0.536,0.273
C2060815,5213,0.626,0.478,0.273
C2060819,5213,0.578,0.446,0.272
C2060823,5213,0.576,0.528,0.274
C2060827,5213,0.566,0.584,0.274
C2060831,5213,0.59,0.594,0.276
C2060835,5213,0.528,0.596,0.276
C2060839,5213,0.544,0.676,0.277
C2060843,5213,0.564,0.712,0.279
C2060847,5213,0.592,0.746,0.278
C2060851,5213,0.55,0.716,0.279
C2060855,5213,0.584,0.726,0.279
C2061131,5213,0.82,0.672,0.137
C2061135,5213,0.714,0.558,0.138
C2061139,5213,0.604,0.45,0.138
C2061143,5213,0.702,0.48,0.134
C2061147,5213,0.628,0.44,0.138
C2061151,5213,0.51,0.4,0.138
C2061155,5213,0.606,0.446,0.096
C2061159,5213,0.546,0.462,0.096
C2061203,5213,0.482,0.474,0.098
C2061207,5213,0.63,0.6,0.096
C2061211,5213,0.486,0.62,0.097
C2061215,5213,0.7,0.64,0.098
C2061332,5213,0.586,0.578,0.173
C2061336,5213,0.594,0.544,0.173
C2061340,5213,0.584,0.544,0.177
C2061344,5213,0.584,0.478,0.176
C2061348,5213,0.572,0.48,0.177
C2061352,5213,0.59,0.472,0.177
C2061356,5213,0.588,0.4,0.178
C2061400,5213,0.582,0.378,0.178
C2061404,5213,0.612,0.372,0.178
C2061408,5213,0.48,0.582,0.178
C2061412,5213,0.482,0.57,0.179
C2061416,5213,0.488,0.56,0.18
C2061420,5213,0.458,0.494,0.181
C2061424,5213,0.46,0.472,0.182
C2061428,5213,0.482,0.47,0.181
C2061432,5213,0.466,0.398,0.181
C2061436,5213,0.47,0.368,0.184
C2061440,5213,0.468,0.368,0.183
C2061515,5213,0.484,0.484,0.156
C2061518,5213,0.454,0.454,0.156
C2061521,5213,0.432,0.45,0.155
C2061524,5213,0.452,0.432,0.156
C2061527,5213,0.53,0.438,0.155
C2061530,5213,0.448,0.514,0.156
C2061532,5213,0.484,0.5,0.023
C2061543,5213,0.254,0.232,0.196
C2061547,5213,0.238,0.238,0.206
C2061551,5213,0.242,0.23,0.196
C2061555,5213,0.252,0.24,0.206
C2061559,5213,0.25,0.574,0.219
C2061603,5213,0.038,0.526,0.19
C2061607,5213,0.192,0.53,0.19
C2061611,5213,0.346,0.512,0.19
C2061615,5213,0.51,0.498,0.192
C2061619,5213,0.668,0.482,0.192
C2061623,5213,0.82,0.458,0.188
C2061627,5213,0.418,0.748,0.213
C2061631,5213,0.184,0.692,0.192
C2061635,5213,0.332,0.646,0.199
C2061639,5213,0.43,0.624,0.191
C2061643,5213,0.522,0.618,0.189
C2061647,5213,0.608,0.644,0.194
C2061651,5213,0.378,0.58,0.184
C2061655,5213,0.442,0.542,0.192
C2061659,5213,0.534,0.554,0.19
C2061703,5213,0.65,0.558,0.191
C2061707,5213,0.41,0.5,0.191
C2061711,5213,0.488,0.464,0.192
C2061715,5213,0.57,0.456,0.191
C2061719,5213,0.656,0.474,0.188
C2061723,5213,0.406,0.434,0.192
C2061727,5213,0.52,0.398,0.189
C2061731,5213,0.596,0.396,0.191
C2061735,5213,0.67,0.392,0.191
C2061739,5213,0.438,0.338,0.189
C2061743,5213,0.522,0.306,0.186
C2061747,5213,0.616,0.306,0.189
C2061751,5213,0.7,0.312,0.188
C2061830,5213,0.348,0.656,0.188
C2061834,5213,0.454,0.67,0.184
C2061838,5213,0.532,0.664,0.183
C2061842,5213,0.62,0.662,0.181
C2061846,5213,0.378,0.598,0.178
C2061850,5213,0.458,0.564,0.184
C2061854,5213,0.55,0.558,0.186
C2061858,5213,0.634,0.552,0.183
C2061902,5213,0.404,0.496,0.183
C2061906,5213,0.494,0.47,0.181
C2061910,5213,0.554,0.482,0.184
C2061914,5213,0.638,0.486,0.182
C2061918,5213,0.552,0.543,0.04
C2061922,5213,0.504,0.396,0.178
C2061926,5213,0.576,0.396,0.178
C2061930,5213,0.624,0.396,0.177
C2061934,5213,0.39,0.334,0.178
C2061938,5213,0.454,0.304,0.179
C2061942,5213,0.554,0.298,0.176
C2061946,5213,0.61,0.3,0.181
C2062057,5213,0.432,0.306,0.192
C2062059,5213,0.46,0.394,0.022
C2062102,5213,0.282,0.084,0.169
C2062104,5213,0.462,0.442,0.022
C2062107,5213,0.238,0.192,0.173
C2062109,5213,0.456,0.456,0.023
C2062112,5213,0.196,0.296,0.173
C2062114,5213,0.45,0.47,0.023
C2062118,5213,0.236,0.664,0.173
C2062121,5213,0.268,0.588,0.173
C2062124,5213,0.298,0.494,0.173
C2062127,5213,0.366,0.612,0.173
C2062130,5213,0.382,0.436,0.167
C2062133,5213,0.454,0.562,0.172
C2062135,5213,0.486,0.506,0.025
C2062516,5213,0.32,0.554,0.16
C2062517,5213,0.468,0.506,0.02
C2062518,5213,0.404,0.598,0.16
C2062520,5213,0.564,0.56,0.161
C2062521,5213,0.5,0.506,0.02
C2062522,5213,0.562,0.574,0.16
C2062524,5213,0.546,0.568,0.161
C2062525,5213,0.5,0.508,0.023
C2062526,5213,0.502,0.548,0.161
C2063100,5213,0.38,0.428,0.142
C2063104,5213,0.41,0.43,0.139
C2063108,5213,0.46,0.444,0.14
C2063112,5213,0.548,0.456,0.143
C2063116,5213,0.576,0.482,0.143
C2063120,5213,0.392,0.522,0.14
C2063124,5213,0.46,0.532,0.144
C2063128,5213,0.476,0.54,0.142
C2063132,5213,0.55,0.568,0.149
C2063519,5213,0.294,0.292,0.248
C2063523,5213,0.338,0.318,0.255
C2063527,5213,0.43,0.296,0.256
C2063531,5213,0.278,0.356,0.258
C2063535,5213,0.336,0.376,0.262
C2063539,5213,0.43,0.378,0.264
C2063543,5213,0.276,0.454,0.268
C2063547,5213,0.35,0.464,0.27
C2063551,5213,0.44,0.468,0.273
C2063830,5213,0.608,0.08,0.532
C2063832,5213,0.572,0.166,0.506
C2063834,5213,0.638,0.15,0.525
C2063836,5213,0.578,0.236,0.524
C2063838,5213,0.67,0.218,0.543
C2063840,5213,0.634,0.272,0.568
C2063842,5213,0.358,0.588,0.619
C2063844,5213,0.39,0.646,0.588
C2063846,5213,0.414,0.6,0.563
C2063848,5213,0.568,0.45,0.547
C2063850,5213,0.791,0.03,0.084
C2063852,5213,0.398,0.666,0.579
C2063854,5213,0.486,0.514,0.553
C2064152,5213,0.494,0.57,0.169
C2064155,5213,0.664,0.526,0.164
C2064158,5213,0.698,0.464,0.168
C2064201,5213,0.628,0.51,0.167
C2064204,5213,0.666,0.602,0.174
C2064207,5213,0.714,0.23,0.194
C2064210,5213,0.458,0.224,0.191
C2064213,5213,0.57,0.24,0.182
C2064215,5213,0.505,0.025,0.246
C2065012,5214,0.078,0.536,0.116
C2065016,5214,0.204,0.502,0.116
C2065020,5214,0.354,0.504,0.117
C2065024,5214,0.484,0.512,0.116
C2065028,5214,0.592,0.506,0.118
C2065032,5214,0.724,0.502,0.116
C2065036,5214,0.02,0.53,0.12
C2065040,5214,0.17,0.52,0.118
C2065044,5214,0.308,0.506,0.118
C2065048,5214,0.44,0.49,0.117
C2065052,5214,0.584,0.49,0.118
C2065056,5214,0.712,0.49,0.12
C2065137,5214,0.4,0.362,0.124
C2065141,5214,0.402,0.444,0.124
C2065145,5214,0.394,0.534,0.124
C2065149,5214,0.382,0.62,0.124
C2065153,5214,0.456,0.37,0.124
C2065157,5214,0.45,0.424,0.126
C2065201,5214,0.44,0.526,0.124
C2065205,5214,0.44,0.612,0.127
C2065209,5214,0.524,0.366,0.127
C2065213,5214,0.546,0.424,0.126
C2065217,5214,0.526,0.514,0.128
C2065221,5214,0.528,0.604,0.127
C2065225,5214,0.608,0.39,0.128
C2065229,5214,0.622,0.458,0.127
C2065233,5214,0.598,0.522,0.129
C2065532,5214,0.63,0.384,0.015
C2065534,5214,0.497,0.495,0.492
C2065535,5214,0.502,0.494,0.486
C2065536,5214,0.33,0.454,0.014
C2065538,5214,0.498,0.494,0.492
C2065539,5214,0.503,0.495,0.486
C2065540,5214,0.899,0.806,0.118
C2065542,5214,0.198,0.482,0.015
C2065543,5214,0.513,0.32,0.4
C2065544,5214,0.498,0.495,0.492
C2065546,5214,0.899,0.824,0.109
C2065547,5214,0.981,0.281,0.13
C2065548,5214,0.14,0.43,0.015
C2065550,5214,0.499,0.498,0.493
C2065551,5214,0.505,0.442,0.457
C2065942,5214,0.067,0.166,0.105
C2065944,5214,0.314,0.178,0.206
C2065945,5214,0.202,0.622,0.269
C2065946,5214,0.354,0.26,0.205
C2065948,5214,0.42,0.382,0.204
C2065949,5214,0.197,0.636,0.261
C2065950,5214,0.526,0.512,0.205
C2065952,5214,0.294,0.55,0.205
C2065953,5214,0.464,0.504,0.029
C2065954,5214,0.342,0.592,0.204
C2065956,5214,0.47,0.538,0.205
C2065957,5214,0.184,0.658,0.242
C2065958,5214,0.312,0.374,0.201
C2066000,5214,0.274,0.436,0.206
C2066001,5214,0.341,0.509,0.397
C2066002,5214,0.38,0.518,0.203
C2066004,5214,0.25,0.458,0.206
C2066005,5214,0.456,0.492,0.028
C2066006,5214,0.294,0.494,0.204
C2066008,5214,0.292,0.608,0.205
C2066009,5214,0.147,0.709,0.199
C2066010,5214,0.134,0.564,0.202
C2066109,5214,0.314,0.148,0.204
C2066112,5214,0.478,0.412,0.206
C2066115,5214,0.49,0.318,0.205
C2066118,5214,0.516,0.324,0.204
C2066121,5214,0.402,0.314,0.205
C2066124,5214,0.394,0.45,0.205
C2066127,5214,0.454,0.582,0.201
C2066130,5214,0.66,0.276,0.237
C2066133,5214,0.24,0.498,0.205
C2066136,5214,0.236,0.488,0.203
C2066139,5214,0.266,0.478,0.205
C2066142,5214,0.434,0.552,0.206
C2066145,5214,0.394,0.448,0.204
C2066148,5214,0.386,0.444,0.204
C2066151,5214,0.392,0.422,0.202
C2066154,5214,0.382,0.416,0.218
C2066210,5214,0.322,0.53,0.204
C2066214,5214,0.502,0.43,0.205
